id,year,month,day,hour,minute,surfaceHeight
35750,2014,7,20,15,56,-0.23
35751,2014,7,20,16,15,-0.18
35752,2014,7,20,16,38,-0.15
35753,2014,7,20,17,38,-0.13
35754,2014,7,20,17,48,-0.12
35755,2014,7,20,21,39,-0.09
35756,2014,7,20,23,11,-0.04
35757,2014,7,21,0,15,0.01
35758,2014,7,21,2,5,0.05
35759,2014,7,21,2,11,0.06
35760,2014,7,21,2,35,0.07
35761,2014,7,21,2,39,0.09
35762,2014,7,21,3,8,0.1
35763,2014,7,21,3,10,0.12
35764,2014,7,21,3,27,0.13
35765,2014,7,21,4,5,0.19
35766,2014,7,21,4,9,0.2
35767,2014,7,21,4,33,0.24
35768,2014,7,21,4,53,0.31
35769,2014,7,21,5,5,0.34
35770,2014,7,21,5,13,0.37
35771,2014,7,21,5,15,0.37
35772,2014,7,21,5,17,0.39
35773,2014,7,21,5,20,0.39
35774,2014,7,21,5,43,0.48
35775,2014,7,21,5,45,0.5
35776,2014,7,21,5,52,0.52
35777,2014,7,21,5,54,0.54
35778,2014,7,21,6,14,0.6
35779,2014,7,21,6,39,0.67
35780,2014,7,21,6,43,0.67
35781,2014,7,21,6,45,0.68
35782,2014,7,21,7,3,0.7
35783,2014,7,21,7,5,0.71
35784,2014,7,21,7,19,0.71
35785,2014,7,21,7,24,0.72
35786,2014,7,21,7,39,0.72
35787,2014,7,21,7,46,0.73
35788,2014,7,21,7,50,0.72
35789,2014,7,21,8,25,0.72
35790,2014,7,21,8,29,0.71
35791,2014,7,21,8,32,0.72
35792,2014,7,21,8,52,0.71
35793,2014,7,21,8,54,0.7
35794,2014,7,21,8,58,0.71
35795,2014,7,21,9,3,0.71
35796,2014,7,21,9,6,0.69
35797,2014,7,21,9,54,0.69
35798,2014,7,21,9,58,0.68
35799,2014,7,21,10,19,0.67
35800,2014,7,21,10,22,0.65
35801,2014,7,21,10,32,0.65
35802,2014,7,21,10,34,0.64
35803,2014,7,21,10,37,0.65
35804,2014,7,21,10,42,0.64
35805,2014,7,21,10,49,0.63
35806,2014,7,21,10,51,0.62
35807,2014,7,21,11,13,0.61
35808,2014,7,21,11,56,0.55
35809,2014,7,21,12,0,0.54
35810,2014,7,21,12,13,0.54
35811,2014,7,21,12,15,0.52
35812,2014,7,21,12,30,0.52
35813,2014,7,21,12,37,0.49
35814,2014,7,21,12,58,0.47
35815,2014,7,21,13,3,0.46
35816,2014,7,21,13,18,0.46
35817,2014,7,21,13,24,0.44
35818,2014,7,21,13,35,0.44
35819,2014,7,21,13,37,0.42
35820,2014,7,21,13,54,0.42
35821,2014,7,21,13,57,0.41
35822,2014,7,21,14,2,0.42
35823,2014,7,21,14,13,0.41
35824,2014,7,21,14,56,0.4
35825,2014,7,21,15,1,0.4
35826,2014,7,21,17,50,0.41
35827,2014,7,21,17,56,0.4
35828,2014,7,21,20,22,0.38
35829,2014,7,21,20,24,0.37
35830,2014,7,21,20,27,0.38
35831,2014,7,22,0,24,0.39
35832,2014,7,22,0,25,0.38
35833,2014,7,22,0,35,0.39
35834,2014,7,22,1,35,0.37
35835,2014,7,22,2,9,0.35
35836,2014,7,22,2,15,0.34
35837,2014,7,22,2,41,0.33
35838,2014,7,22,2,45,0.32
35839,2014,7,22,2,54,0.31
35840,2014,7,22,2,58,0.3
35841,2014,7,22,3,23,0.29
35842,2014,7,22,3,32,0.28
35843,2014,7,22,3,43,0.27
35844,2014,7,22,3,50,0.26
35845,2014,7,22,3,56,0.26
35846,2014,7,22,3,59,0.25
35847,2014,7,22,4,5,0.26
35848,2014,7,22,4,10,0.24
35849,2014,7,22,4,28,0.24
35850,2014,7,22,4,30,0.23
35851,2014,7,22,4,36,0.24
35852,2014,7,22,4,41,0.23
35853,2014,7,22,4,45,0.24
35854,2014,7,22,4,48,0.22
35855,2014,7,22,5,7,0.22
35856,2014,7,22,5,13,0.21
35857,2014,7,22,5,28,0.21
35858,2014,7,22,5,40,0.19
35859,2014,7,22,6,1,0.19
35860,2014,7,22,6,5,0.18
35861,2014,7,22,10,19,0.14
35862,2014,7,22,11,37,0.15
35863,2014,7,22,11,42,0.16
35864,2014,7,22,12,6,0.16
35865,2014,7,22,13,4,0.22
35866,2014,7,22,13,36,0.27
35867,2014,7,22,13,45,0.29
35868,2014,7,22,13,53,0.31
35869,2014,7,22,13,59,0.31
35870,2014,7,22,14,1,0.33
35871,2014,7,22,14,13,0.35
35872,2014,7,22,14,15,0.37
35873,2014,7,22,14,27,0.39
35874,2014,7,22,14,29,0.41
35875,2014,7,22,14,37,0.42
35876,2014,7,22,14,40,0.44
35877,2014,7,22,14,45,0.44
35878,2014,7,22,14,47,0.46
35879,2014,7,22,15,1,0.48
35880,2014,7,22,15,4,0.5
35881,2014,7,22,15,13,0.51
35882,2014,7,22,15,15,0.53
35883,2014,7,22,15,27,0.54
35884,2014,7,22,15,31,0.56
35885,2014,7,22,15,46,0.58
35886,2014,7,22,15,56,0.61
35887,2014,7,22,16,8,0.63
35888,2014,7,22,16,28,0.65
35889,2014,7,22,16,32,0.66
35890,2014,7,22,16,35,0.66
35891,2014,7,22,16,43,0.67
35892,2014,7,22,16,46,0.68
35893,2014,7,22,17,0,0.69
35894,2014,7,22,17,3,0.69
35895,2014,7,22,17,11,0.7
35896,2014,7,22,17,15,0.7
35897,2014,7,22,17,48,0.71
35898,2014,7,22,17,52,0.71
35899,2014,7,22,18,24,0.71
35900,2014,7,22,19,15,0.71
35901,2014,7,22,19,39,0.72
35902,2014,7,22,20,30,0.73
35903,2014,7,22,21,1,0.76
35904,2014,7,22,21,13,0.76
35905,2014,7,22,21,24,0.77
35906,2014,7,22,21,35,0.78
35907,2014,7,22,21,50,0.78
35908,2014,7,22,21,53,0.78
35909,2014,7,22,22,13,0.8
35910,2014,7,22,22,17,0.8
35911,2014,7,22,22,28,0.8
35912,2014,7,22,23,2,0.8
35913,2014,7,22,23,5,0.8
35914,2014,7,22,23,40,0.8
35915,2014,7,22,23,52,0.8
35916,2014,7,22,23,54,0.8
35917,2014,7,23,0,8,0.8
35918,2014,7,23,0,10,0.8
35919,2014,7,23,0,13,0.8
35920,2014,7,23,0,16,0.8
35921,2014,7,23,0,28,0.8
35922,2014,7,23,0,32,0.8
35923,2014,7,23,0,43,0.8
35924,2014,7,23,0,47,0.8
35925,2014,7,23,0,51,0.79
35926,2014,7,23,1,12,0.79
35927,2014,7,23,1,13,0.78
35928,2014,7,23,1,18,0.79
35929,2014,7,23,1,22,0.77
35930,2014,7,23,1,37,0.77
35931,2014,7,23,1,42,0.76
35932,2014,7,23,1,48,0.76
35933,2014,7,23,1,51,0.75
35934,2014,7,23,1,55,0.76
35935,2014,7,23,1,59,0.75
35936,2014,7,23,2,11,0.74
35937,2014,7,23,2,13,0.72
35938,2014,7,23,2,28,0.72
35939,2014,7,23,2,31,0.7
35940,2014,7,23,2,48,0.69
35941,2014,7,23,2,52,0.68
35942,2014,7,23,3,8,0.67
35943,2014,7,23,3,10,0.66
35944,2014,7,23,3,32,0.65
35945,2014,7,23,3,34,0.63
35946,2014,7,23,3,37,0.64
35947,2014,7,23,4,6,0.62
35948,2014,7,23,4,17,0.61
35949,2014,7,23,4,19,0.6
35950,2014,7,23,5,21,0.58
35951,2014,7,23,5,24,0.56
35952,2014,7,23,7,32,0.54
35953,2014,7,23,7,35,0.53
35954,2014,7,23,7,58,0.53
35955,2014,7,23,8,0,0.52
35956,2014,7,23,8,2,0.52
35957,2014,7,23,8,46,0.5
35958,2014,7,23,9,16,0.49
35959,2014,7,23,9,22,0.48
35960,2014,7,23,9,28,0.48
35961,2014,7,23,9,30,0.47
35962,2014,7,23,9,37,0.48
35963,2014,7,23,9,43,0.46
35964,2014,7,23,10,2,0.46
35965,2014,7,23,10,5,0.45
35966,2014,7,23,10,6,0.46
35967,2014,7,23,10,28,0.43
35968,2014,7,23,10,55,0.42
35969,2014,7,23,10,59,0.4
35970,2014,7,23,11,45,0.37
35971,2014,7,23,11,50,0.36
35972,2014,7,23,12,9,0.36
35973,2014,7,23,12,14,0.35
35974,2014,7,23,14,19,0.35
35975,2014,7,23,14,49,0.35
35976,2014,7,23,14,56,0.36
35977,2014,7,23,17,26,0.39
35978,2014,7,23,18,46,0.37
35979,2014,7,23,18,50,0.36
35980,2014,7,23,19,14,0.36
35981,2014,7,23,19,18,0.34
35982,2014,7,23,19,53,0.33
35983,2014,7,23,19,58,0.32
35984,2014,7,23,20,19,0.32
35985,2014,7,23,20,25,0.3
35986,2014,7,23,21,7,0.29
35987,2014,7,23,21,11,0.27
35988,2014,7,23,23,29,0.26
35989,2014,7,24,0,13,0.28
35990,2014,7,24,0,17,0.29
35991,2014,7,24,2,16,0.29
35992,2014,7,24,3,32,0.25
35993,2014,7,24,3,35,0.23
35994,2014,7,24,4,55,0.25
35995,2014,7,24,5,9,0.28
35996,2014,7,24,5,23,0.29
35997,2014,7,24,5,31,0.32
35998,2014,7,24,5,36,0.32
35999,2014,7,24,5,49,0.35
36000,2014,7,24,5,50,0.37
36001,2014,7,24,6,9,0.41
36002,2014,7,24,6,13,0.41
36003,2014,7,24,6,16,0.42
36004,2014,7,24,6,22,0.44
36005,2014,7,24,6,31,0.45
36006,2014,7,24,6,41,0.48
36007,2014,7,24,7,5,0.53
36008,2014,7,24,7,8,0.54
36009,2014,7,24,7,20,0.55
36010,2014,7,24,7,32,0.58
36011,2014,7,24,7,43,0.59
36012,2014,7,24,7,46,0.61
36013,2014,7,24,7,52,0.61
36014,2014,7,24,7,56,0.62
36015,2014,7,24,8,33,0.64
36016,2014,7,24,8,36,0.65
36017,2014,7,24,9,2,0.66
36018,2014,7,24,9,22,0.68
36019,2014,7,24,9,25,0.67
36020,2014,7,24,9,29,0.67
36021,2014,7,24,10,9,0.7
36022,2014,7,24,10,16,0.72
36023,2014,7,24,10,40,0.72
36024,2014,7,24,11,7,0.73
36025,2014,7,24,11,13,0.73
36026,2014,7,24,11,38,0.72
36027,2014,7,24,11,50,0.73
36028,2014,7,24,11,52,0.73
36029,2014,7,24,12,5,0.72
36030,2014,7,24,12,8,0.72
36031,2014,7,24,12,10,0.72
36032,2014,7,24,12,16,0.73
36033,2014,7,24,12,18,0.73
36034,2014,7,24,12,23,0.72
36035,2014,7,24,12,31,0.73
36036,2014,7,24,13,47,0.73
36037,2014,7,24,13,59,0.73
36038,2014,7,24,15,25,0.74
36039,2014,7,24,15,34,0.74
36040,2014,7,24,15,59,0.75
36041,2014,7,24,16,7,0.75
36042,2014,7,24,16,26,0.76
36043,2014,7,24,16,33,0.76
36044,2014,7,24,16,49,0.75
36045,2014,7,24,16,52,0.74
36046,2014,7,24,17,5,0.73
36047,2014,7,24,17,27,0.73
36048,2014,7,24,17,30,0.72
36049,2014,7,24,17,54,0.71
36050,2014,7,24,17,56,0.7
36051,2014,7,24,18,15,0.69
36052,2014,7,24,18,17,0.68
36053,2014,7,24,18,43,0.67
36054,2014,7,24,18,49,0.66
36055,2014,7,24,19,20,0.66
36056,2014,7,24,19,31,0.64
36057,2014,7,24,19,34,0.64
36058,2014,7,24,19,54,0.63
36059,2014,7,24,20,22,0.62
36060,2014,7,24,20,34,0.62
36061,2014,7,24,21,20,0.59
36062,2014,7,24,21,23,0.59
36063,2014,7,24,21,49,0.6
36064,2014,7,24,21,52,0.6
36065,2014,7,24,22,9,0.59
36066,2014,7,24,23,5,0.59
36067,2014,7,24,23,18,0.59
36068,2014,7,25,0,16,0.59
36069,2014,7,25,0,21,0.59
36070,2014,7,25,0,23,0.59
36071,2014,7,25,0,28,0.59
36072,2014,7,25,0,34,0.59
36073,2014,7,25,0,37,0.59
36074,2014,7,25,1,1,0.57
36075,2014,7,25,1,5,0.57
36076,2014,7,25,1,30,0.56
36077,2014,7,25,1,37,0.56
36078,2014,7,25,1,45,0.56
36079,2014,7,25,2,1,0.55
36080,2014,7,25,2,5,0.54
36081,2014,7,25,2,29,0.54
36082,2014,7,25,2,36,0.53
36083,2014,7,25,2,49,0.53
36084,2014,7,25,2,54,0.52
36085,2014,7,25,3,8,0.51
36086,2014,7,25,3,19,0.5
36087,2014,7,25,3,37,0.49
36088,2014,7,25,4,7,0.45
36089,2014,7,25,4,14,0.44
36090,2014,7,25,4,41,0.4
36091,2014,7,25,4,44,0.4
36092,2014,7,25,4,55,0.39
36093,2014,7,25,4,59,0.38
36094,2014,7,25,5,5,0.37
36095,2014,7,25,5,9,0.37
36096,2014,7,25,5,22,0.35
36097,2014,7,25,5,34,0.34
36098,2014,7,25,5,50,0.33
36099,2014,7,25,6,3,0.31
36100,2014,7,25,6,15,0.3
36101,2014,7,25,6,18,0.3
36102,2014,7,25,7,0,0.27
36103,2014,7,25,7,3,0.27
36104,2014,7,25,7,43,0.25
36105,2014,7,25,7,52,0.25
36106,2014,7,25,7,59,0.25
36107,2014,7,25,8,16,0.24
36108,2014,7,25,8,20,0.23
36109,2014,7,25,8,44,0.22
36110,2014,7,25,8,49,0.21
36111,2014,7,25,9,21,0.19
36112,2014,7,25,9,27,0.18
36113,2014,7,25,9,48,0.16
36114,2014,7,25,10,10,0.15
36115,2014,7,25,10,15,0.14
36116,2014,7,25,10,46,0.13
36117,2014,7,25,11,16,0.14
36118,2014,7,25,11,21,0.15
36119,2014,7,25,11,56,0.19
36120,2014,7,25,12,1,0.21
36121,2014,7,25,12,13,0.21
36122,2014,7,25,12,58,0.27
36123,2014,7,25,13,56,0.31
36124,2014,7,25,14,2,0.33
36125,2014,7,25,14,15,0.33
36126,2014,7,25,14,19,0.34
36127,2014,7,25,14,36,0.35
36128,2014,7,25,14,56,0.37
36129,2014,7,25,15,4,0.39
36130,2014,7,25,15,37,0.41
36131,2014,7,25,15,41,0.43
36132,2014,7,25,16,22,0.45
36133,2014,7,25,16,24,0.47
36134,2014,7,25,16,28,0.45
36135,2014,7,25,16,30,0.46
36136,2014,7,25,17,9,0.48
36137,2014,7,25,17,13,0.49
36138,2014,7,25,17,34,0.5
36139,2014,7,25,17,39,0.51
36140,2014,7,25,17,56,0.52
36141,2014,7,25,18,0,0.53
36142,2014,7,25,18,59,0.56
36143,2014,7,25,19,3,0.57
36144,2014,7,25,19,7,0.55
36145,2014,7,25,20,11,0.55
36146,2014,7,25,20,24,0.53
36147,2014,7,25,20,27,0.52
36148,2014,7,25,20,41,0.52
36149,2014,7,25,20,45,0.51
36150,2014,7,25,20,58,0.5
36151,2014,7,25,21,1,0.49
36152,2014,7,25,21,13,0.48
36153,2014,7,25,21,20,0.47
36154,2014,7,25,21,50,0.45
36155,2014,7,25,21,54,0.43
36156,2014,7,25,22,4,0.43
36157,2014,7,25,22,10,0.42
36158,2014,7,25,22,34,0.4
36159,2014,7,25,22,39,0.39
36160,2014,7,25,23,31,0.36
36161,2014,7,25,23,35,0.34
36162,2014,7,26,0,17,0.33
36163,2014,7,26,0,28,0.32
36164,2014,7,26,1,36,0.31
36165,2014,7,26,1,41,0.3
36166,2014,7,26,1,49,0.31
36167,2014,7,26,3,41,0.27
36168,2014,7,26,4,35,0.29
36169,2014,7,26,5,44,0.34
36170,2014,7,26,7,30,0.32
36171,2014,7,26,7,56,0.3
36172,2014,7,26,8,1,0.29
36173,2014,7,26,8,18,0.29
36174,2014,7,26,8,22,0.27
36175,2014,7,26,8,47,0.25
36176,2014,7,26,9,39,0.18
36177,2014,7,26,9,43,0.17
36178,2014,7,26,9,53,0.17
36179,2014,7,26,10,13,0.14
36180,2014,7,26,10,53,0.1
36181,2014,7,26,12,12,0.11
36182,2014,7,26,14,11,0.17
36183,2014,7,26,14,18,0.18
36184,2014,7,26,14,40,0.2
36185,2014,7,26,14,44,0.21
36186,2014,7,26,14,58,0.22
36187,2014,7,26,15,2,0.23
36188,2014,7,26,15,22,0.24
36189,2014,7,26,15,26,0.26
36190,2014,7,26,16,13,0.3
36191,2014,7,26,16,18,0.32
36192,2014,7,26,17,13,0.37
36193,2014,7,26,17,54,0.4
36194,2014,7,26,18,57,0.4
36195,2014,7,26,18,59,0.39
36196,2014,7,26,19,5,0.4
36197,2014,7,26,19,12,0.4
36198,2014,7,26,19,14,0.39
36199,2014,7,26,19,18,0.4
36200,2014,7,26,20,7,0.37
36201,2014,7,26,20,29,0.35
36202,2014,7,26,20,58,0.33
36203,2014,7,26,21,1,0.32
36204,2014,7,26,21,33,0.31
36205,2014,7,26,21,35,0.29
36206,2014,7,26,22,5,0.29
36207,2014,7,26,22,10,0.28
36208,2014,7,26,22,28,0.28
36209,2014,7,26,22,33,0.27
36210,2014,7,26,22,55,0.26
36211,2014,7,26,22,56,0.25
36212,2014,7,26,23,5,0.26
36213,2014,7,27,2,7,0.24
36214,2014,7,27,2,11,0.23
36215,2014,7,27,2,27,0.23
36216,2014,7,27,3,31,0.16
36217,2014,7,27,3,46,0.14
36218,2014,7,27,4,9,0.13
36219,2014,7,27,4,38,0.09
36220,2014,7,27,6,13,0.02
36221,2014,7,27,6,16,0.01
36222,2014,7,27,9,3,0.01
36223,2014,7,27,9,9,-0.01
36224,2014,7,27,9,39,-0.03
36225,2014,7,27,9,43,-0.04
36226,2014,7,27,10,4,-0.05
36227,2014,7,27,10,8,-0.06
36228,2014,7,27,10,28,-0.08
36229,2014,7,27,10,33,-0.09
36230,2014,7,27,11,30,-0.12
36231,2014,7,27,11,36,-0.13
36232,2014,7,27,14,25,-0.16
36233,2014,7,27,18,10,-0.08
36234,2014,7,27,19,53,-0.07
36235,2014,7,27,20,25,-0.08
36236,2014,7,27,20,34,-0.1
36237,2014,7,27,20,50,-0.1
36238,2014,7,27,21,35,-0.16
36239,2014,7,27,22,31,-0.2
36240,2014,7,27,22,38,-0.21
36241,2014,7,27,23,58,-0.22
36242,2014,7,28,0,48,-0.18
36243,2014,7,28,0,53,-0.17
36244,2014,7,28,0,59,-0.16
36245,2014,7,28,1,2,-0.15
36246,2014,7,28,1,15,-0.14
36247,2014,7,28,1,18,-0.13
36248,2014,7,28,1,38,-0.12
36249,2014,7,28,1,46,-0.1
36250,2014,7,28,3,50,-0.08
36251,2014,7,28,6,50,-0.11
36252,2014,7,28,9,23,-0.18
36253,2014,7,28,9,29,-0.19
36254,2014,7,28,10,28,-0.22
36255,2014,7,28,10,32,-0.23
36256,2014,7,28,12,18,-0.24
36257,2014,7,28,13,12,-0.22
36258,2014,7,28,13,19,-0.2
36259,2014,7,28,13,34,-0.2
36260,2014,7,28,13,37,-0.18
36261,2014,7,28,13,53,-0.18
36262,2014,7,28,14,43,-0.13
36263,2014,7,28,15,45,-0.04
36264,2014,7,28,15,57,-0.03
36265,2014,7,28,16,1,-0.01
36266,2014,7,28,16,42,0.03
36267,2014,7,28,17,16,0.07
36268,2014,7,28,17,18,0.08
36269,2014,7,28,17,36,0.09
36270,2014,7,28,18,39,0.14
36271,2014,7,28,19,49,0.14
36272,2014,7,28,19,51,0.13
36273,2014,7,28,19,57,0.14
36274,2014,7,28,21,57,0.13
36275,2014,7,28,22,6,0.12
36276,2014,7,28,22,32,0.11
36277,2014,7,28,23,19,0.08
36278,2014,7,28,23,58,0.09
36279,2014,7,29,0,20,0.11
36280,2014,7,29,0,43,0.16
36281,2014,7,29,0,47,0.17
36282,2014,7,29,1,8,0.22
36283,2014,7,29,1,19,0.23
36284,2014,7,29,1,20,0.24
36285,2014,7,29,1,33,0.25
36286,2014,7,29,1,37,0.26
36287,2014,7,29,2,16,0.29
36288,2014,7,29,2,52,0.29
36289,2014,7,29,2,58,0.28
36290,2014,7,29,3,33,0.27
36291,2014,7,29,3,39,0.25
36292,2014,7,29,5,16,0.25
36293,2014,7,29,7,38,0.29
36294,2014,7,29,10,4,0.24
36295,2014,7,29,10,11,0.23
36296,2014,7,29,10,28,0.22
36297,2014,7,29,10,31,0.21
36298,2014,7,29,11,56,0.21
36299,2014,7,29,12,20,0.22
36300,2014,7,29,12,24,0.23
36301,2014,7,29,12,46,0.24
36302,2014,7,29,13,9,0.27
36303,2014,7,29,13,13,0.28
36304,2014,7,29,13,52,0.32
36305,2014,7,29,14,39,0.37
36306,2014,7,29,14,42,0.38
36307,2014,7,29,15,0,0.4
36308,2014,7,29,15,27,0.43
36309,2014,7,29,15,50,0.45
36310,2014,7,29,15,52,0.47
36311,2014,7,29,16,3,0.47
36312,2014,7,29,16,7,0.48
36313,2014,7,29,16,16,0.49
36314,2014,7,29,16,20,0.5
36315,2014,7,29,16,34,0.51
36316,2014,7,29,16,38,0.52
36317,2014,7,29,16,57,0.54
36318,2014,7,29,17,2,0.55
36319,2014,7,29,17,39,0.57
36320,2014,7,29,19,12,0.59
36321,2014,7,29,19,13,0.61
36322,2014,7,29,19,18,0.6
36323,2014,7,29,19,32,0.6
36324,2014,7,29,19,38,0.61
36325,2014,7,29,19,44,0.61
36326,2014,7,29,19,49,0.62
36327,2014,7,29,20,16,0.63
36328,2014,7,29,20,41,0.66
36329,2014,7,29,20,44,0.67
36330,2014,7,29,20,58,0.67
36331,2014,7,29,21,15,0.7
36332,2014,7,29,21,20,0.69
36333,2014,7,29,21,33,0.71
36334,2014,7,29,21,41,0.72
36335,2014,7,29,21,56,0.74
36336,2014,7,29,22,8,0.76
36337,2014,7,29,22,40,0.8
36338,2014,7,29,22,48,0.81
36339,2014,7,29,23,18,0.84
36340,2014,7,29,23,32,0.84
36341,2014,7,29,23,48,0.84
36342,2014,7,30,0,0,0.84
36343,2014,7,30,0,6,0.84
36344,2014,7,30,0,17,0.83
36345,2014,7,30,0,19,0.82
36346,2014,7,30,0,24,0.82
36347,2014,7,30,0,29,0.82
36348,2014,7,30,0,34,0.81
36349,2014,7,30,0,41,0.81
36350,2014,7,30,0,45,0.79
36351,2014,7,30,0,51,0.79
36352,2014,7,30,0,55,0.78
36353,2014,7,30,1,0,0.77
36354,2014,7,30,1,3,0.76
36355,2014,7,30,1,10,0.76
36356,2014,7,30,1,11,0.74
36357,2014,7,30,1,17,0.74
36358,2014,7,30,1,20,0.72
36359,2014,7,30,1,26,0.72
36360,2014,7,30,1,31,0.71
36361,2014,7,30,1,34,0.71
36362,2014,7,30,1,36,0.69
36363,2014,7,30,1,53,0.68
36364,2014,7,30,2,18,0.63
36365,2014,7,30,2,21,0.62
36366,2014,7,30,2,26,0.62
36367,2014,7,30,2,35,0.59
36368,2014,7,30,2,38,0.59
36369,2014,7,30,2,40,0.57
36370,2014,7,30,2,50,0.57
36371,2014,7,30,3,1,0.55
36372,2014,7,30,3,4,0.54
36373,2014,7,30,3,9,0.54
36374,2014,7,30,3,11,0.52
36375,2014,7,30,3,17,0.52
36376,2014,7,30,3,37,0.49
36377,2014,7,30,3,58,0.46
36378,2014,7,30,4,3,0.45
36379,2014,7,30,4,24,0.43
36380,2014,7,30,5,2,0.37
36381,2014,7,30,5,35,0.36
36382,2014,7,30,5,54,0.34
36383,2014,7,30,5,58,0.33
36384,2014,7,30,6,6,0.34
36385,2014,7,30,6,25,0.32
36386,2014,7,30,6,30,0.31
36387,2014,7,30,7,26,0.3
36388,2014,7,30,7,32,0.29
36389,2014,7,30,8,4,0.27
36390,2014,7,30,8,36,0.25
36391,2014,7,30,8,40,0.24
36392,2014,7,30,8,49,0.23
36393,2014,7,30,8,54,0.22
36394,2014,7,30,9,10,0.22
36395,2014,7,30,9,14,0.2
36396,2014,7,30,10,7,0.16
36397,2014,7,30,10,11,0.15
36398,2014,7,30,10,34,0.14
36399,2014,7,30,10,40,0.12
36400,2014,7,30,11,21,0.09
36401,2014,7,30,11,26,0.08
36402,2014,7,30,11,43,0.08
36403,2014,7,30,11,48,0.07
36404,2014,7,30,12,23,0.08
36405,2014,7,30,12,50,0.12
36406,2014,7,30,12,59,0.14
36407,2014,7,30,13,8,0.16
36408,2014,7,30,13,11,0.18
36409,2014,7,30,13,26,0.21
36410,2014,7,30,13,31,0.23
36411,2014,7,30,13,51,0.28
36412,2014,7,30,13,57,0.31
36413,2014,7,30,14,13,0.34
36414,2014,7,30,14,16,0.36
36415,2014,7,30,14,22,0.36
36416,2014,7,30,14,30,0.39
36417,2014,7,30,14,38,0.4
36418,2014,7,30,14,41,0.41
36419,2014,7,30,14,46,0.42
36420,2014,7,30,14,50,0.43
36421,2014,7,30,15,14,0.47
36422,2014,7,30,15,16,0.47
36423,2014,7,30,15,18,0.49
36424,2014,7,30,15,37,0.49
36425,2014,7,30,15,57,0.52
36426,2014,7,30,15,59,0.53
36427,2014,7,30,16,15,0.53
36428,2014,7,30,16,33,0.54
36429,2014,7,30,16,38,0.55
36430,2014,7,30,16,59,0.56
36431,2014,7,30,17,3,0.57
36432,2014,7,30,17,20,0.58
36433,2014,7,30,17,23,0.59
36434,2014,7,30,18,34,0.59
36435,2014,7,30,18,37,0.58
36436,2014,7,30,19,2,0.57
36437,2014,7,30,19,4,0.56
36438,2014,7,30,19,8,0.57
36439,2014,7,30,19,13,0.56
36440,2014,7,30,19,26,0.56
36441,2014,7,30,19,30,0.54
36442,2014,7,30,19,51,0.54
36443,2014,7,30,20,11,0.52
36444,2014,7,30,20,15,0.51
36445,2014,7,30,20,50,0.5
36446,2014,7,30,20,58,0.49
36447,2014,7,30,21,7,0.49
36448,2014,7,30,22,1,0.51
36449,2014,7,30,22,7,0.52
36450,2014,7,30,22,35,0.53
36451,2014,7,30,22,37,0.55
36452,2014,7,30,22,45,0.54
36453,2014,7,30,22,47,0.56
36454,2014,7,30,23,1,0.56
36455,2014,7,30,23,5,0.57
36456,2014,7,30,23,28,0.58
36457,2014,7,30,23,32,0.59
36458,2014,7,30,23,42,0.6
36459,2014,7,30,23,46,0.59
36460,2014,7,31,0,16,0.6
36461,2014,7,31,1,12,0.6
36462,2014,7,31,1,17,0.59
36463,2014,7,31,1,19,0.6
36464,2014,7,31,1,22,0.58
36465,2014,7,31,1,31,0.58
36466,2014,7,31,1,35,0.57
36467,2014,7,31,1,48,0.57
36468,2014,7,31,1,50,0.55
36469,2014,7,31,2,4,0.55
36470,2014,7,31,2,5,0.53
36471,2014,7,31,2,22,0.52
36472,2014,7,31,2,24,0.5
36473,2014,7,31,2,28,0.51
36474,2014,7,31,2,31,0.5
36475,2014,7,31,2,41,0.5
36476,2014,7,31,2,45,0.48
36477,2014,7,31,2,50,0.48
36478,2014,7,31,2,52,0.46
36479,2014,7,31,3,3,0.46
36480,2014,7,31,3,5,0.44
36481,2014,7,31,3,29,0.41
36482,2014,7,31,3,33,0.39
36483,2014,7,31,3,45,0.37
36484,2014,7,31,3,49,0.36
36485,2014,7,31,3,55,0.35
36486,2014,7,31,3,57,0.34
36487,2014,7,31,4,7,0.33
36488,2014,7,31,4,15,0.31
36489,2014,7,31,4,20,0.31
36490,2014,7,31,4,22,0.3
36491,2014,7,31,4,32,0.29
36492,2014,7,31,4,35,0.28
36493,2014,7,31,4,53,0.27
36494,2014,7,31,4,56,0.26
36495,2014,7,31,5,5,0.25
36496,2014,7,31,5,11,0.24
36497,2014,7,31,6,2,0.2
36498,2014,7,31,6,25,0.17
36499,2014,7,31,7,24,0.13
36500,2014,7,31,7,49,0.12
36501,2014,7,31,7,54,0.11
36502,2014,7,31,9,59,0.1
36503,2014,7,31,10,4,0.09
36504,2014,7,31,10,32,0.08
36505,2014,7,31,10,37,0.07
36506,2014,7,31,11,3,0.06
36507,2014,7,31,11,7,0.05
36508,2014,7,31,11,23,0.04
36509,2014,7,31,11,33,0.03
36510,2014,7,31,12,56,0.02
36511,2014,7,31,13,26,0.04
36512,2014,7,31,13,49,0.07
36513,2014,7,31,13,54,0.08
36514,2014,7,31,14,9,0.09
36515,2014,7,31,14,13,0.1
36516,2014,7,31,14,37,0.13
36517,2014,7,31,14,42,0.14
36518,2014,7,31,15,9,0.15
36519,2014,7,31,15,15,0.16
36520,2014,7,31,15,27,0.17
36521,2014,7,31,15,30,0.18
36522,2014,7,31,16,20,0.2
